setting,encoder,permitted,D,k,seed,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
A=race,clip,race,768,2,1,A_kept,mlp,"h=256,seed=0",0.8630103496047592,0.8656664539741928,0.8500651890482399,0.8421976144776804,1.6314990520477295
A=race,clip,race,768,2,1,A_kept,mlp,"h=256,seed=1",0.868959335017521,0.8646448133324118,0.8546284224250326,0.8311791056876405,1.8834996223449707
A=race,clip,race,768,2,1,A_kept,mlp,"h=1024,seed=0",0.8599951104229484,0.8647073223087203,0.8494132985658409,0.842824719361993,2.8025007247924805
A=race,clip,race,768,2,1,A_kept,mlp,"h=1024,seed=1",0.868633363214082,0.8647493459428421,0.8565840938722294,0.8362402855495527,2.799499273300171
A=race,clip,race,768,2,1,A_kept,rff,gamma x0.5,0.8691223209192405,0.8643786410451525,0.85625814863103,0.8448915036028753,1.4895002841949463
A=race,clip,race,768,2,1,A_kept,rff,gamma x2.0,0.872870996658789,0.8670768254671749,0.8569100391134289,0.8303308049299579,0.6975018978118896
A=race,clip,race,768,2,1,A_kept,tree,"depth=None,it=25",0.9074240078233232,0.9257178925163796,0.8634289439374185,0.8251175672531987,78.05399942398071
A=race,clip,race,768,2,1,A_kept,tree,"depth=6,it=31",0.8997636704425067,0.9079813294246072,0.8650586701434159,0.831133658450434,79.63250041007996
A=race,clip,race,768,2,1,A_kept,knn,k=15,1.0,1.0,0.8940677966101694,0.7921396918308501,1.8255016803741453
A=race,clip,race,768,2,1,A_kept,knn,k=50,1.0,1.0,0.8976531942633638,0.7962647474233663,1.773998498916626
A=race,clip,race,768,2,1,B_emotion,lr,wd=1e-05,0.0999103577540542,0.1682241439900248,0.0964797913950456,0.1687510594648183,0.2924947738647461
A=race,clip,race,768,2,1,B_emotion,lr,wd=0.001,0.0994214000488957,0.1679944887814391,0.0990873533246414,0.1727132088947407,0.2545006275177002
A=race,clip,race,768,2,1,B_emotion,lr,wd=0.1,0.1137641594002118,0.1722649712107656,0.1170143415906127,0.1820871852590505,0.2470006942749023
A=race,clip,race,768,2,1,B_emotion,mlp,"h=256,seed=0",0.161111563849727,0.1912552730649801,0.1499348109517601,0.1752392687773891,1.7079994678497314
A=race,clip,race,768,2,1,B_emotion,mlp,"h=256,seed=1",0.1573628881101784,0.1884993576171207,0.1544980443285528,0.1793263469068834,1.8565003871917725
A=race,clip,race,768,2,1,B_emotion,mlp,"h=1024,seed=0",0.1591557330290929,0.1908178839466501,0.1489569752281616,0.1776565131484997,2.8869991302490234
A=race,clip,race,768,2,1,B_emotion,mlp,"h=1024,seed=1",0.1561404938472822,0.1897385504353273,0.1509126466753585,0.177836943775352,2.892000198364258
A=race,clip,race,768,2,1,B_emotion,rff,gamma x0.5,0.1765137315622198,0.203400219113985,0.1649282920469361,0.1835004070831811,1.4303958415985107
A=race,clip,race,768,2,1,B_emotion,rff,gamma x2.0,0.1726835628718115,0.2186303300778797,0.1450456323337679,0.1694499427779479,0.443000316619873
A=race,clip,race,768,2,1,B_emotion,tree,"depth=None,it=11",0.3452041398419037,0.4664211610920506,0.1707953063885267,0.1762473402106261,72.56992602348328
A=race,clip,race,768,2,1,B_emotion,tree,"depth=6,it=11",0.3059245375275038,0.4036333503180143,0.1707953063885267,0.1818220209441155,70.99949955940247
A=race,clip,race,768,2,1,B_emotion,knn,k=15,1.0,1.0,0.3191003911342894,0.1524728559274517,1.7610023021697998
A=race,clip,race,768,2,1,B_emotion,knn,k=50,1.0,1.0,0.3526727509778357,0.15142730221112,1.7999978065490725
A=race,clip,race,768,2,1,B_gender,lr,wd=1e-05,0.561854327632607,0.5403876415503104,0.5458347856395956,0.5263304470737084,0.3014919757843017
A=race,clip,race,768,2,1,B_gender,lr,wd=0.001,0.561854327632607,0.5403876415503104,0.5458347856395956,0.5263304470737084,0.306499719619751
A=race,clip,race,768,2,1,B_gender,lr,wd=0.1,0.561854327632607,0.5403876415503104,0.5458347856395956,0.5263304470737084,0.3185005187988281
A=race,clip,race,768,2,1,B_gender,mlp,"h=256,seed=0",0.5500477472002778,0.5502306424706914,0.5231788079470199,0.5239626268916369,2.40877628326416
A=race,clip,race,768,2,1,B_gender,mlp,"h=256,seed=1",0.5550829065023005,0.5469772902800721,0.5294527710003486,0.5223672765372792,2.385483264923096
A=race,clip,race,768,2,1,B_gender,mlp,"h=1024,seed=0",0.5497873079260353,0.5495086300551091,0.5203903799233183,0.5203016734375154,5.018519401550293
A=race,clip,race,768,2,1,B_gender,mlp,"h=1024,seed=1",0.5655004774720028,0.5450928272691012,0.5454862321366329,0.5278553707163262,2.682501792907715
A=race,clip,race,768,2,1,B_gender,rff,gamma x0.5,0.5556905981421999,0.5519761475664196,0.5409550365981178,0.5388782631043105,1.5358328819274902
A=race,clip,race,768,2,1,B_gender,rff,gamma x2.0,0.5627224585467488,0.5556069149885603,0.5542000697107006,0.5486814142672163,0.4184997081756592
A=race,clip,race,768,2,1,B_gender,tree,"depth=None,it=14",0.6325201840437538,0.6281434540031162,0.5332868595329383,0.5273208690409117,71.61503744125366
A=race,clip,race,768,2,1,B_gender,tree,"depth=6,it=14",0.6163729490407154,0.6129840984800894,0.5270128964796096,0.5226820962943194,70.13200092315674
A=race,clip,race,768,2,1,B_gender,knn,k=15,1.0,1.0,0.5416521436040432,0.5194180035386333,1.592503309249878
A=race,clip,race,768,2,1,B_gender,knn,k=50,1.0,1.0,0.5531544092018125,0.5220855696903202,1.6104977130889893
A=race,clip,race,768,2,1,B_age,lr,wd=1e-05,0.2600440061934642,0.2518007394750854,0.258148631029987,0.2473184774486075,0.4229989051818847
A=race,clip,race,768,2,1,B_age,lr,wd=0.001,0.2610219216037813,0.2512496002466964,0.2594524119947848,0.2501161944855569,0.27349853515625
A=race,clip,race,768,2,1,B_age,lr,wd=0.1,0.2681118083285795,0.262259820265682,0.256844850065189,0.2494865452719266,0.2599999904632568
A=race,clip,race,768,2,1,B_age,mlp,"h=256,seed=0",0.1825442099258414,0.3032368303110642,0.1747066492829204,0.2801122267684685,1.9155001640319824
A=race,clip,race,768,2,1,B_age,mlp,"h=256,seed=1",0.2221497840436802,0.2979208698103721,0.2164276401564537,0.2875358909205749,1.9195005893707275
A=race,clip,race,768,2,1,B_age,mlp,"h=1024,seed=0",0.1884117023877434,0.3016924599976385,0.1792698826597131,0.2920583392960769,2.8000004291534424
A=race,clip,race,768,2,1,B_age,mlp,"h=1024,seed=1",0.2305435579822345,0.300418074738661,0.2196870925684485,0.2826406783794289,2.806694746017456
A=race,clip,race,768,2,1,B_age,rff,gamma x0.5,0.2345367125743623,0.3037382872507486,0.2249022164276401,0.288199418718521,1.1364989280700684
A=race,clip,race,768,2,1,B_age,rff,gamma x2.0,0.232336402901149,0.3165779341093045,0.2115384615384615,0.2840305122007863,0.4895000457763672
A=race,clip,race,768,2,1,B_age,tree,"depth=None,it=17",0.4266155977507945,0.5561146213916099,0.2728161668839635,0.2810842041920133,77.67500042915344
A=race,clip,race,768,2,1,B_age,tree,"depth=6,it=17",0.3697335180506886,0.492201085339051,0.2480443285528031,0.2664255696324447,77.53399968147278
A=race,clip,race,768,2,1,B_age,knn,k=15,1.0,1.0,0.4970664928292047,0.2310571842019716,1.8155007362365725
A=race,clip,race,768,2,1,B_age,knn,k=50,1.0,1.0,0.5365058670143416,0.2320040977411461,1.8189988136291504
A=race,clip,race,768,2,2,A_kept,lr,wd=1e-05,0.8955260369977996,0.8572372049121292,0.8859191655801826,0.8365651226505997,0.41700029373168945
A=race,clip,race,768,2,2,A_kept,lr,wd=0.001,0.8955260369977996,0.8572372049121292,0.8859191655801826,0.8365651226505997,0.2490382194519043
A=race,clip,race,768,2,2,A_kept,lr,wd=0.1,0.8947926004400619,0.8568100801346832,0.8852672750977836,0.8375642731605967,0.25196146965026855
A=race,clip,race,768,2,2,A_kept,mlp,"h=256,seed=0",0.868959335017521,0.8646448133324118,0.8546284224250326,0.8311791056876405,1.7614991664886475
A=race,clip,race,768,2,2,A_kept,mlp,"h=256,seed=1",0.867981419607204,0.8662732070999181,0.85625814863103,0.8397703534093229,1.6715357303619385
A=race,clip,race,768,2,2,A_kept,mlp,"h=1024,seed=0",0.868633363214082,0.8647493459428421,0.8565840938722294,0.8362402855495527,2.804464817047119
A=race,clip,race,768,2,2,A_kept,mlp,"h=1024,seed=1",0.874826827479423,0.8661067316481894,0.8617992177314211,0.8398012624983572,2.8000006675720215
A=race,clip,race,768,2,2,A_kept,rff,gamma x0.5,0.8684703773123624,0.864171178646094,0.8539765319426337,0.842616300349365,1.3934638500213623
A=race,clip,race,768,2,2,A_kept,rff,gamma x2.0,0.873522940265667,0.8670519276472413,0.8575619295958279,0.8311627196930398,0.43249940872192383
A=race,clip,race,768,2,2,A_kept,tree,"depth=None,it=30",0.9097058104473963,0.9277459947844365,0.8621251629726207,0.8227193674274473,75.35910224914551
A=race,clip,race,768,2,2,A_kept,tree,"depth=6,it=31",0.8989487409339092,0.9122110514262228,0.8604954367666232,0.8284143172164921,76.96650004386902
A=race,clip,race,768,2,2,A_kept,knn,k=15,1.0,1.0,0.8940677966101694,0.7921396918308501,1.7575011253356934
A=race,clip,race,768,2,2,A_kept,knn,k=50,1.0,1.0,0.8976531942633638,0.7962647474233663,1.7770006656646729
A=race,clip,race,768,2,2,B_emotion,lr,wd=1e-05,0.11449759595794964,0.17335162747055005,0.11538461538461539,0.17952800113799955,0.48399853706359863
A=race,clip,race,768,2,2,B_emotion,lr,wd=0.001,0.11449759595794964,0.17335162747055005,0.11538461538461539,0.17952800113799955,0.2695019245147705
A=race,clip,race,768,2,2,B_emotion,lr,wd=0.1,0.11449759595794964,0.17257089746070192,0.11571056062581486,0.18117111501740032,0.26999783515930176
A=race,clip,race,768,2,2,B_emotion,mlp,"h=256,seed=0",0.15736288811017846,0.18849935761712078,0.1544980443285528,0.17932634690688345,1.9200022220611572
A=race,clip,race,768,2,2,B_emotion,mlp,"h=256,seed=1",0.15768885991361747,0.1880184255887067,0.1544980443285528,0.18312196250635568,1.9150002002716064
A=race,clip,race,768,2,2,B_emotion,mlp,"h=1024,seed=0",0.1561404938472822,0.1897385504353273,0.15091264667535853,0.177836943775352,2.8024983406066895
A=race,clip,race,768,2,2,B_emotion,mlp,"h=1024,seed=1",0.15573302909298345,0.1881872314365228,0.15189048239895697,0.18044945340762683,2.8024990558624268
A=race,clip,race,768,2,2,B_emotion,rff,gamma x0.5,0.17007578844429957,0.20290354900190463,0.1590612777053455,0.18666856440101598,1.2220008373260498
A=race,clip,race,768,2,2,B_emotion,rff,gamma x2.0,0.18254420992584142,0.22396590038101188,0.15677966101694915,0.16911496636614523,0.537999153137207
A=race,clip,race,768,2,2,B_emotion,tree,"depth=None,it=12",0.3608507864069758,0.4849222912100058,0.18285528031290743,0.1774474780370317,82.32100224494934
A=race,clip,race,768,2,2,B_emotion,tree,"depth=6,it=17",0.3405590416428979,0.4530088077195497,0.17014341590612778,0.17188477850937334,82.91899871826172
A=race,clip,race,768,2,2,B_emotion,knn,k=15,1.0,1.0,0.31910039113428945,0.15247285592745174,1.8270378112792969
A=race,clip,race,768,2,2,B_emotion,knn,k=50,1.0,1.0,0.35267275097783574,0.15142730221112002,2.0194637775421143
A=race,clip,race,768,2,2,B_gender,lr,wd=1e-05,0.561854327632607,0.5403876415503104,0.5458347856395956,0.5263304470737084,0.4349935054779053
A=race,clip,race,768,2,2,B_gender,lr,wd=0.001,0.561854327632607,0.5403876415503104,0.5458347856395956,0.5263304470737084,0.29700207710266113
A=race,clip,race,768,2,2,B_gender,lr,wd=0.1,0.561854327632607,0.5403876415503104,0.5458347856395956,0.5263304470737084,0.3084986209869385
A=race,clip,race,768,2,2,B_gender,mlp,"h=256,seed=0",0.5550829065023005,0.5469772902800721,0.5294527710003486,0.5223672765372792,2.0519988536834717
A=race,clip,race,768,2,2,B_gender,mlp,"h=256,seed=1",0.5589026825245247,0.5468759616763907,0.5315440920181248,0.5217438148049304,2.0789990425109863
A=race,clip,race,768,2,2,B_gender,mlp,"h=1024,seed=0",0.5655004774720028,0.5450928272691012,0.5454862321366329,0.5278553707163262,3.0560011863708496
A=race,clip,race,768,2,2,B_gender,mlp,"h=1024,seed=1",0.5592499348901815,0.547328773874092,0.5294527710003486,0.5199836412339749,3.071000337600708
A=race,clip,race,768,2,2,B_gender,rff,gamma x0.5,0.5542147755881587,0.5507301531359265,0.5433949111188567,0.5416805048977453,1.0192139148712158
A=race,clip,race,768,2,2,B_gender,rff,gamma x2.0,0.5681916833058426,0.5580141764127301,0.5388637155803416,0.5307006098706125,0.42276430130004883
A=race,clip,race,768,2,2,B_gender,tree,"depth=None,it=22",0.6530080736175016,0.6510600121729593,0.5287556639944232,0.524316984451759,73.64493346214294
A=race,clip,race,768,2,2,B_gender,tree,"depth=6,it=18",0.633996006597795,0.6261821952239427,0.5381666085744162,0.5288915082683431,74.22150039672852
A=race,clip,race,768,2,2,B_gender,knn,k=15,1.0,1.0,0.5416521436040432,0.5194180035386333,1.6909987926483154
A=race,clip,race,768,2,2,B_gender,knn,k=50,1.0,1.0,0.5531544092018125,0.5220855696903202,1.873999834060669
A=race,clip,race,768,2,2,B_age,lr,wd=1e-05,0.2562953304539157,0.2634299173942686,0.24152542372881355,0.23944957471256978,0.32599973678588867
A=race,clip,race,768,2,2,B_age,lr,wd=0.001,0.25613234455219624,0.26336867103077133,0.24152542372881355,0.23944957471256978,0.3469998836517334
A=race,clip,race,768,2,2,B_age,lr,wd=0.1,0.2557248797978975,0.2631540548583602,0.24185136897001303,0.24015228303661784,0.31800270080566406
A=race,clip,race,768,2,2,B_age,mlp,"h=256,seed=0",0.22214978404368022,0.2979208698103721,0.21642764015645372,0.2875358909205749,2.508497476577759
A=race,clip,race,768,2,2,B_age,mlp,"h=256,seed=1",0.21677124928693667,0.29549474226994576,0.20110821382007824,0.2735388369162527,2.4405064582824707
A=race,clip,race,768,2,2,B_age,mlp,"h=1024,seed=0",0.23054355798223453,0.300418074738661,0.2196870925684485,0.28264067837942897,5.694109916687012
A=race,clip,race,768,2,2,B_age,mlp,"h=1024,seed=1",0.22198679814196073,0.29370951300896664,0.20958279009126468,0.2830942396875756,3.0485024452209473
A=race,clip,race,768,2,2,B_age,rff,gamma x0.5,0.23046206503137479,0.30417532244107415,0.21773142112125163,0.2873094365532474,1.3066682815551758
A=race,clip,race,768,2,2,B_age,rff,gamma x2.0,0.2401597261836851,0.31712113952242105,0.21316818774445892,0.2781804537971576,0.45848631858825684
A=race,clip,race,768,2,2,B_age,tree,"depth=None,it=21",0.44837421563034796,0.5845722168423011,0.27020860495436766,0.2736985682254658,102.02690267562866
A=race,clip,race,768,2,2,B_age,tree,"depth=6,it=21",0.387906446092413,0.504221124226547,0.26434159061277707,0.28666857914370814,98.5642364025116
A=race,clip,race,768,2,2,B_age,knn,k=15,1.0,1.0,0.4970664928292047,0.23105718420197166,2.032540798187256
A=race,clip,race,768,2,2,B_age,knn,k=50,1.0,1.0,0.5365058670143416,0.2320040977411461,2.2020351886749268
A=age,clip,age,768,2,0,A_kept,lr,wd=1e-05,0.8246569127821254,0.8219876745876956,0.7998224589436307,0.7850042251793541,2.47894549369812
A=age,clip,age,768,2,0,A_kept,lr,wd=0.001,0.8246569127821254,0.8219876745876956,0.7998224589436307,0.7850042251793541,0.2650012969970703
A=age,clip,age,768,2,0,A_kept,lr,wd=0.1,0.8239764092094817,0.8226637234212119,0.7980470483799379,0.7801937730583187,0.21500205993652344
A=age,clip,age,768,2,0,A_kept,mlp,"h=256,seed=0",0.8031076329817398,0.8270228426135798,0.7705281846426987,0.7722306104525413,1.483997106552124
A=age,clip,age,768,2,0,A_kept,mlp,"h=256,seed=1",0.8124078484745378,0.8245550801013745,0.7811806480248558,0.7787601066144703,1.4895780086517334
A=age,clip,age,768,2,0,A_kept,mlp,"h=1024,seed=0",0.7993648633321991,0.8251921832132251,0.7669773635153129,0.7812854460639663,2.165745258331299
A=age,clip,age,768,2,0,A_kept,mlp,"h=1024,seed=1",0.8004990359532721,0.8255799971008382,0.7678650687971593,0.7781418124291145,2.158662796020508
A=age,clip,age,768,2,0,A_kept,rff,gamma x0.5,0.8032210502438472,0.8248624741460023,0.775410563692854,0.7816891369427665,0.6122832298278809
A=age,clip,age,768,2,0,A_kept,rff,gamma x2.0,0.800045366904843,0.8244173738341646,0.7723035952063915,0.7753501020009885,0.3269987106323242
A=age,clip,age,768,2,0,A_kept,tree,"depth=None,it=29",0.8549393217647726,0.8984214223066451,0.7802929427430093,0.7615620976749132,68.27857995033264
A=age,clip,age,768,2,0,A_kept,tree,"depth=6,it=31",0.8322558693433141,0.878411298772228,0.7731913004882379,0.7742231002076867,60.4840943813324
A=age,clip,age,768,2,0,A_kept,knn,k=15,1.0,1.0,0.8286728806036396,0.7198180690435659,0.8890018463134766
A=age,clip,age,768,2,0,A_kept,knn,k=50,1.0,1.0,0.831779849090102,0.7172137942189606,0.9300851821899414
A=age,clip,age,768,2,0,Aprime_heldout,lr,wd=1e-05,0.6910828025477707,0.6956004054006023,0.6760736196319018,0.678809086019488,0.34800004959106445
A=age,clip,age,768,2,0,Aprime_heldout,lr,wd=0.001,0.6936884771279676,0.6979919889222095,0.6858895705521473,0.688512389458016,0.20099997520446777
A=age,clip,age,768,2,0,Aprime_heldout,lr,wd=0.1,0.69166184134337,0.6966986346271424,0.6687116564417178,0.6716543460042278,0.19299864768981934
A=age,clip,age,768,2,0,Aprime_heldout,mlp,"h=256,seed=0",0.7101910828025477,0.7052216688991464,0.7079754601226994,0.702121405431098,0.542609453201294
A=age,clip,age,768,2,0,Aprime_heldout,mlp,"h=256,seed=1",0.7127967573827446,0.7061786254219782,0.7104294478527607,0.7036880683452787,0.5803980827331543
A=age,clip,age,768,2,0,Aprime_heldout,mlp,"h=1024,seed=0",0.7107701215981471,0.7060010921259585,0.7104294478527607,0.7051609191089097,0.8096611499786377
A=age,clip,age,768,2,0,Aprime_heldout,mlp,"h=1024,seed=1",0.7122177185871453,0.7061962171944857,0.7067484662576687,0.7006016485921923,0.8092050552368164
A=age,clip,age,768,2,0,Aprime_heldout,rff,gamma x0.5,0.7090330052113492,0.7101983454399433,0.6969325153374233,0.6948259471900133,0.5059964656829834
A=age,clip,age,768,2,0,Aprime_heldout,rff,gamma x2.0,0.7165605095541401,0.7098102493974818,0.7079754601226994,0.7011395049220108,0.25499415397644043
A=age,clip,age,768,2,0,Aprime_heldout,tree,"depth=None,it=23",0.7877822814128547,0.7876667673107529,0.6748466257668712,0.6664884235806221,53.913044452667236
A=age,clip,age,768,2,0,Aprime_heldout,tree,"depth=6,it=28",0.773306311522872,0.7702534256386802,0.6858895705521473,0.6752567325853378,54.09465456008911
A=age,clip,age,768,2,0,Aprime_heldout,knn,k=15,1.0,1.0,0.6748466257668712,0.6448866123807022,0.18400192260742188
A=age,clip,age,768,2,0,Aprime_heldout,knn,k=50,1.0,1.0,0.6969325153374233,0.6673327329355698,0.229996919631958
A=age,clip,age,768,2,0,B_emotion,lr,wd=1e-05,0.2752016950533779,0.18286530874267642,0.2754237288135593,0.1695163829412282,0.3657035827636719
A=age,clip,age,768,2,0,B_emotion,lr,wd=0.001,0.28995191915899277,0.19513320977030674,0.2842242503259452,0.1836263788400087,0.22799277305603027
A=age,clip,age,768,2,0,B_emotion,lr,wd=0.1,0.11629044087686415,0.17120528120235853,0.11473272490221642,0.1681775719998948,0.2299973964691162
A=age,clip,age,768,2,0,B_emotion,mlp,"h=256,seed=0",0.2461087115964469,0.20951674731728986,0.23435462842242502,0.18808810964828604,1.6010022163391113
A=age,clip,age,768,2,0,B_emotion,mlp,"h=256,seed=1",0.2319289381468503,0.21857942566432714,0.22294654498044328,0.20288779509432983,1.5668330192565918
A=age,clip,age,768,2,0,B_emotion,mlp,"h=1024,seed=0",0.2560508516013365,0.21186494962336616,0.24282920469361147,0.18557365386106528,2.8490536212921143
A=age,clip,age,768,2,0,B_emotion,mlp,"h=1024,seed=1",0.226468910439247,0.21301793088033913,0.21349413298565842,0.19669635746394093,2.855121374130249
A=age,clip,age,768,2,0,B_emotion,rff,gamma x0.5,0.2395077825768071,0.2200798137785985,0.2226205997392438,0.1937141716828874,0.7049679756164551
A=age,clip,age,768,2,0,B_emotion,rff,gamma x2.0,0.2378779235596121,0.23291832715976774,0.20958279009126468,0.18480687621868566,0.41970205307006836
A=age,clip,age,768,2,0,B_emotion,tree,"depth=None,it=11",0.41015402167712495,0.48202983423259216,0.23891786179921773,0.18205720610610232,66.06811571121216
A=age,clip,age,768,2,0,B_emotion,tree,"depth=6,it=13",0.3887213756010105,0.4405494375921126,0.24282920469361147,0.18283625327474345,64.30087351799011
A=age,clip,age,768,2,0,B_emotion,knn,k=15,1.0,1.0,0.3624511082138201,0.17565684683274083,1.4943351745605469
A=age,clip,age,768,2,0,B_emotion,knn,k=50,1.0,1.0,0.39308996088657105,0.17703432207904415,1.6351587772369385
A=age,clip,age,768,2,0,B_gender,lr,wd=1e-05,0.6071707613508117,0.5931638116451283,0.6057859881491809,0.5942687483319989,0.4359750747680664
A=age,clip,age,768,2,0,B_gender,lr,wd=0.001,0.6071707613508117,0.5931638116451283,0.6057859881491809,0.5942687483319989,0.21699833869934082
A=age,clip,age,768,2,0,B_gender,lr,wd=0.1,0.6071707613508117,0.5931638116451283,0.6057859881491809,0.5942687483319989,0.220001220703125
A=age,clip,age,768,2,0,B_gender,mlp,"h=256,seed=0",0.6136817432068756,0.5967814825911864,0.6036946671314046,0.5892081566487759,1.5766971111297607
A=age,clip,age,768,2,0,B_gender,mlp,"h=256,seed=1",0.6136817432068756,0.5991499157306324,0.6047403276402927,0.5928844310015914,1.5520222187042236
A=age,clip,age,768,2,0,B_gender,mlp,"h=1024,seed=0",0.6181960239604132,0.6012617839847559,0.6064830951551063,0.5925940752602081,2.6949851512908936
A=age,clip,age,768,2,0,B_gender,mlp,"h=1024,seed=1",0.6188037156003126,0.6023625950624318,0.6061345416521436,0.5926521464084848,2.700596570968628
A=age,clip,age,768,2,0,B_gender,rff,gamma x0.5,0.6096015279104089,0.6009223362367135,0.6026490066225165,0.5955248149136594,0.7158093452453613
A=age,clip,age,768,2,0,B_gender,rff,gamma x2.0,0.6130740515669763,0.6043649263581461,0.594980829557337,0.5876345520861134,0.4029965400695801
A=age,clip,age,768,2,0,B_gender,tree,"depth=None,it=25",0.6813091414185259,0.6746911122332953,0.5806901359358662,0.5741551265703921,61.16101264953613
A=age,clip,age,768,2,0,B_gender,tree,"depth=6,it=25",0.6694157478947825,0.6629693203672892,0.585569884977344,0.5794845753145726,61.26664590835571
A=age,clip,age,768,2,0,B_gender,knn,k=15,1.0,1.0,0.5695364238410596,0.5531855113720606,1.3990087509155273
A=age,clip,age,768,2,0,B_gender,knn,k=50,1.0,1.0,0.6029975601254792,0.5809815753837638,1.5792603492736816
A=age,clip,age,768,2,0,B_race,lr,wd=1e-05,0.20943688370955912,0.3939913537799255,0.20730117340286833,0.3866805957405702,0.3769843578338623
A=age,clip,age,768,2,0,B_race,lr,wd=0.001,0.19672398337543803,0.3986236832308762,0.1939374185136897,0.39184413726236816,0.22800374031066895
A=age,clip,age,768,2,0,B_race,lr,wd=0.1,0.1891451389454812,0.4016046051426045,0.181877444589309,0.39575346901554065,0.2389984130859375
A=age,clip,age,768,2,0,B_race,mlp,"h=256,seed=0",0.22410561486431424,0.4205585053327285,0.211864406779661,0.42299494794270376,1.5060250759124756
A=age,clip,age,768,2,0,B_race,mlp,"h=256,seed=1",0.2910113275201695,0.4168504340909076,0.2848761408083442,0.41956303422284597,1.500532865524292
A=age,clip,age,768,2,0,B_race,mlp,"h=1024,seed=0",0.2324178958520088,0.4212292591774999,0.2180573663624511,0.41835485502380254,2.8309342861175537
