dataset,target,target_type,family,cfg,seed,note,method,k,compat_on_U,compat_on_Uhat,test_bal
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",2,compat_5fam,vib_b1,4,0.7559958824237556,0.23981364139496156,0.23981364139496156
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",2,compat_5fam,adv2attr_lam03,4,0.7559958824237556,0.25033992478630296,0.25033992478630296
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",2,compat_5fam,leace2attr,768,0.7559958824237556,0.6282027640986261,0.6282027640986261
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",2,compat_5fam,lda_shrink,4,0.7582059199115622,0.23537978939525578,0.23537978939525578
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",2,compat_5fam,vib_b1,4,0.7582059199115622,0.2401274431622354,0.2401274431622354
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",2,compat_5fam,adv2attr_lam03,4,0.7582059199115622,0.25820625921386137,0.25820625921386137
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",2,compat_5fam,leace2attr,768,0.7582059199115622,0.6415511294808086,0.6415511294808086
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",2,compat_5fam,lda_shrink,4,0.753195448968228,0.2325027474005569,0.2325027474005569
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",2,compat_5fam,vib_b1,4,0.753195448968228,0.24105527371575586,0.24105527371575586
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",2,compat_5fam,adv2attr_lam03,4,0.753195448968228,0.2496786427702155,0.2496786427702155
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",2,compat_5fam,leace2attr,768,0.753195448968228,0.6435069893882028,0.6435069893882028
rafdb,compat_B_age,compat,rff,gamma x0.5,2,compat_5fam,lda_shrink,4,0.7777808513820661,0.21420000200058467,0.21420000200058467
rafdb,compat_B_age,compat,rff,gamma x0.5,2,compat_5fam,vib_b1,4,0.7777808513820661,0.22311465598119784,0.22311465598119784
rafdb,compat_B_age,compat,rff,gamma x0.5,2,compat_5fam,adv2attr_lam03,4,0.7777808513820661,0.23665088868279316,0.23665088868279316
rafdb,compat_B_age,compat,rff,gamma x0.5,2,compat_5fam,leace2attr,768,0.7777808513820661,0.6479835812755668,0.6479835812755668
rafdb,compat_B_age,compat,rff,gamma x2.0,2,compat_5fam,lda_shrink,4,0.7629428765081276,0.21221782507917553,0.21221782507917553
rafdb,compat_B_age,compat,rff,gamma x2.0,2,compat_5fam,vib_b1,4,0.7629428765081276,0.2271886322280813,0.2271886322280813
rafdb,compat_B_age,compat,rff,gamma x2.0,2,compat_5fam,adv2attr_lam03,4,0.7629428765081276,0.23983063452685965,0.23983063452685965
rafdb,compat_B_age,compat,rff,gamma x2.0,2,compat_5fam,leace2attr,768,0.7629428765081276,0.6295179625794223,0.6295179625794223
rafdb,compat_B_age,compat,tree,depth=None,2,compat_5fam,lda_shrink,4,0.7509490825176751,0.2354210854876464,0.2354210854876464
rafdb,compat_B_age,compat,tree,depth=None,2,compat_5fam,vib_b1,4,0.7509490825176751,0.2395418341490451,0.2395418341490451
rafdb,compat_B_age,compat,tree,depth=None,2,compat_5fam,adv2attr_lam03,4,0.7509490825176751,0.244990154223178,0.244990154223178
rafdb,compat_B_age,compat,tree,depth=None,2,compat_5fam,leace2attr,768,0.7509490825176751,0.588957532173159,0.588957532173159
rafdb,compat_B_age,compat,tree,depth=6,2,compat_5fam,lda_shrink,4,0.7491384991177618,0.22591689370047258,0.22591689370047258
rafdb,compat_B_age,compat,tree,depth=6,2,compat_5fam,vib_b1,4,0.7491384991177618,0.2336801743420755,0.2336801743420755
rafdb,compat_B_age,compat,tree,depth=6,2,compat_5fam,adv2attr_lam03,4,0.7491384991177618,0.23172677506165856,0.23172677506165856
rafdb,compat_B_age,compat,tree,depth=6,2,compat_5fam,leace2attr,768,0.7491384991177618,0.604162702933256,0.604162702933256
rafdb,compat_B_age,compat,knn,k=15,2,compat_5fam,lda_shrink,4,0.6924107886999872,0.2057428885987147,0.2057428885987147
rafdb,compat_B_age,compat,knn,k=15,2,compat_5fam,vib_b1,4,0.6924107886999872,0.2164562407071219,0.2164562407071219
rafdb,compat_B_age,compat,knn,k=15,2,compat_5fam,adv2attr_lam03,4,0.6924107886999872,0.20577942002099858,0.20577942002099858
rafdb,compat_B_age,compat,knn,k=15,2,compat_5fam,leace2attr,768,0.6924107886999872,0.6105150317333061,0.6105150317333061
rafdb,compat_B_age,compat,knn,k=50,2,compat_5fam,lda_shrink,4,0.6553246814197251,0.20610389942903962,0.20610389942903962
rafdb,compat_B_age,compat,knn,k=50,2,compat_5fam,vib_b1,4,0.6553246814197251,0.2150066386490075,0.2150066386490075
rafdb,compat_B_age,compat,knn,k=50,2,compat_5fam,adv2attr_lam03,4,0.6553246814197251,0.20646391682142848,0.20646391682142848
rafdb,compat_B_age,compat,knn,k=50,2,compat_5fam,leace2attr,768,0.6553246814197251,0.5820924418831236,0.5820924418831236
