dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,tree,"depth=6,it=40",0.9309754706217912,0.9438092533710152,0.7737940026075619,0.7398749872422827,70.73987007141113
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,knn,k=15,1.0,1.0,0.7933507170795306,0.6924465181336587,1.8454911708831787
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,knn,k=50,1.0,1.0,0.7842242503259452,0.6606719505773697,1.734689712524414
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,A_kept,lr,wd=1e-05,0.9442659953120932,0.943878003066543,0.9442314395259672,0.9437414128833932,0.2753369808197021
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,A_kept,lr,wd=0.001,0.9442659953120932,0.943878003066543,0.9442314395259672,0.9437414128833932,0.2280802726745605
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,A_kept,lr,wd=0.1,0.9442659953120932,0.9437793183523994,0.9442314395259672,0.9437414128833932,0.1730005741119384
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,A_kept,mlp,"h=256,seed=0",0.9446132476777498,0.944404828799852,0.9438828860230044,0.9435244491889808,1.608637809753418
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,A_kept,mlp,"h=256,seed=1",0.9442659953120932,0.9437546471738634,0.9442314395259672,0.9437414128833932,1.6459593772888184
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,A_kept,mlp,"h=1024,seed=0",0.9445264345863356,0.9442299478040868,0.9435343325200418,0.943124128932776,1.7090795040130615
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,A_kept,mlp,"h=1024,seed=1",0.9440055560378504,0.9439207971855734,0.9442314395259672,0.9439247694451858,1.7708609104156494
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,lr,wd=1e-05,0.2696601743949148,0.1813519442586819,0.2744458930899608,0.1919805297589991,0.2037353515625
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,lr,wd=0.001,0.2696601743949148,0.1813519442586819,0.2744458930899608,0.1919805297589991,0.2149953842163086
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,lr,wd=0.1,0.2695786814440551,0.181013447207872,0.2737940026075619,0.1907984355908714,0.22100830078125
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,mlp,"h=256,seed=0",0.2124521228913699,0.2202335927880077,0.2046936114732725,0.1960600479261504,1.845000505447388
