dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,mlp,"h=256,seed=0",0.871567109445033,0.8641315623898694,0.8582138200782269,0.8400629867998056,1.4872641563415527
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,mlp,"h=256,seed=1",0.8727080107570695,0.8643508069943729,0.8591916558018253,0.8404883377143101,1.393700122833252
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,mlp,"h=1024,seed=0",0.8681444055089235,0.8662053545148662,0.8526727509778357,0.8382010124376924,1.4770681858062744
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,mlp,"h=1024,seed=1",0.8714041235433135,0.8656955103549517,0.855606258148631,0.8352665871483026,1.4365952014923096
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,rff,gamma x0.5,0.8692038138701003,0.8641506032439478,0.8543024771838331,0.8389099306285331,0.34186482429504395
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,rff,gamma x2.0,0.8727895037079293,0.8672113455893604,0.8565840938722294,0.8285439788315531,0.35999250411987305
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,tree,"depth=None,it=26",0.8834650802705566,0.8891032867230974,0.8614732724902217,0.8385433419831364,0.2646493911743164
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,tree,"depth=6,it=27",0.8850949392877516,0.8836842262979925,0.8591916558018253,0.8338887259698016,0.2615244388580322
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,knn,k=15,1.0,1.0,0.8930899608865711,0.7904316231300124,0.06000113487243652
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,knn,k=50,1.0,1.0,0.8983050847457628,0.795999967212957,0.1060333251953125
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,lr,wd=1e-05,0.11449759595794964,0.17335162747055005,0.11538461538461539,0.17952800113799955,0.16973161697387695
